ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,ISO 3166-1 alpha-3
94,Ghana,1327,Eastern,190598,Birim Municipal,GHA
94,Ghana,1327,Eastern,190599,Upper Manya,GHA
94,Ghana,1327,Eastern,190600,Birim South,GHA
94,Ghana,1327,Eastern,190602,Birim North,GHA
94,Ghana,1326,Central,190605,Upper Denkyira East,GHA
94,Ghana,1326,Central,190607,Upper Denkyira West,GHA
94,Ghana,1333,Western,190608,Sefwi-Wiawso,GHA
94,Ghana,1325,Brong Ahafo,190610,Nkoranza South,GHA
94,Ghana,1327,Eastern,190612,Lower Manya,GHA
94,Ghana,1329,Northern,190615,Kpandai,GHA
94,Ghana,1332,Volta,190616,Nkwanta North,GHA
94,Ghana,1332,Volta,190617,Biakoye,GHA
94,Ghana,1329,Northern,190621,East Gonja,GHA
94,Ghana,1329,Northern,190624,Saboba,GHA
94,Ghana,1325,Brong Ahafo,190630,Sunyani Municipal,GHA
94,Ghana,1333,Western,190642,Shama,GHA
94,Ghana,1326,Central,190649,Twifo Lower Denkyira,GHA
94,Ghana,1326,Central,190650,Twifo Ati-Morkwa,GHA
94,Ghana,1328,Greater Accra,190539,Adenta,GHA
94,Ghana,1328,Greater Accra,190540,Ledzokuku / Krowor,GHA
94,Ghana,1325,Brong Ahafo,190555,Dormaa East,GHA
94,Ghana,1324,Ashanti,190570,Sekyere East,GHA
94,Ghana,1326,Central,190588,Effutu,GHA
94,Ghana,1328,Greater Accra,190631,Ada East,GHA
94,Ghana,1328,Greater Accra,190632,Shai Osu Doku,GHA
94,Ghana,1328,Greater Accra,190633,Ada West,GHA
94,Ghana,1328,Greater Accra,190634,Ningo Prampram,GHA
94,Ghana,1328,Greater Accra,190635,La Dade Kotopon,GHA
94,Ghana,1333,Western,190636,Aowin,GHA
94,Ghana,1333,Western,190637,Suaman,GHA
94,Ghana,1333,Western,190638,Bia East,GHA
94,Ghana,1333,Western,190639,Bia West,GHA
94,Ghana,1333,Western,190640,Bodi,GHA
94,Ghana,1333,Western,190641,Juabeso,GHA
94,Ghana,1333,Western,190643,Wassa East,GHA
94,Ghana,1333,Western,190644,Mpohor,GHA
94,Ghana,1333,Western,190646,Wassa Amenfi Central,GHA
94,Ghana,1326,Central,190647,Mfantsiman,GHA
94,Ghana,1326,Central,190648,Ekumfi,GHA
94,Ghana,1326,Central,190651,Awutu Senya West,GHA
94,Ghana,1326,Central,190652,Awutu Senya East Municipal,GHA
94,Ghana,1328,Greater Accra,190653,La Nkwantanang Madina,GHA
94,Ghana,1328,Greater Accra,190654,Ga East,GHA
94,Ghana,1328,Greater Accra,190655,Accra Metropolis,GHA
94,Ghana,1332,Volta,190659,Krachi West,GHA
94,Ghana,1332,Volta,190660,Krachi Nchumuru,GHA
94,Ghana,1332,Volta,190661,Agotime Ziope,GHA
94,Ghana,1332,Volta,190662,Adaklu,GHA
94,Ghana,1332,Volta,190663,Akatsi South,GHA
94,Ghana,1332,Volta,190664,Akatsi North,GHA
94,Ghana,1332,Volta,190665,Ho Municipal,GHA
94,Ghana,1332,Volta,190666,Hohoe Municipal,GHA
94,Ghana,1332,Volta,190667,Ho West,GHA
94,Ghana,1332,Volta,190668,North Dayi,GHA
94,Ghana,1332,Volta,190669,Kpando Municipal,GHA
94,Ghana,1332,Volta,190670,North Tongu,GHA
94,Ghana,1332,Volta,190671,Central Tongu,GHA
94,Ghana,1327,Eastern,190672,Nsawam Adoagyiri,GHA
94,Ghana,1327,Eastern,190673,Akwapem South,GHA
94,Ghana,1327,Eastern,190674,Denkyembour,GHA
94,Ghana,1327,Eastern,190675,Kwaebibirem,GHA
94,Ghana,1327,Eastern,190676,Kwahu Afram Plains South,GHA
94,Ghana,1327,Eastern,190677,Kwahu Afram Plains North,GHA
94,Ghana,1327,Eastern,190678,Suhum Municipal,GHA
94,Ghana,1327,Eastern,190679,Ayensuano,GHA
94,Ghana,1327,Eastern,190681,Upper West Akim,GHA
94,Ghana,1327,Eastern,190682,West Akim,GHA
94,Ghana,1325,Brong Ahafo,190683,Dormaa Municipal,GHA
94,Ghana,1325,Brong Ahafo,190684,Dormaa West,GHA
94,Ghana,1331,Upper West,190685,Nadowli-Kaleo,GHA
94,Ghana,1331,Upper West,190686,Daffiama Bussie,GHA
94,Ghana,1331,Upper West,190687,Lawra,GHA
94,Ghana,1331,Upper West,190688,Nandom,GHA
94,Ghana,1330,Upper East,190689,Talensi,GHA
94,Ghana,1330,Upper East,190690,Nabdam,GHA
94,Ghana,1330,Upper East,190691,Builsa South,GHA
94,Ghana,1330,Upper East,190692,Builsa North,GHA
94,Ghana,1330,Upper East,190693,Binduri,GHA
94,Ghana,1330,Upper East,190694,Pusiga,GHA
94,Ghana,1330,Upper East,190695,Bawku Municipal,GHA
94,Ghana,1329,Northern,190696,North Gonja,GHA
94,Ghana,1329,Northern,190697,West Gonja,GHA
94,Ghana,1329,Northern,190698,Mion,GHA
94,Ghana,1329,Northern,190699,Yendi Municipal,GHA
94,Ghana,1329,Northern,190700,Tolon,GHA
94,Ghana,1329,Northern,190701,Kumbumgu,GHA
94,Ghana,1329,Northern,190702,West Mamprusi,GHA
94,Ghana,1329,Northern,190703,Mamprugu Moagduri,GHA
94,Ghana,1329,Northern,190704,Zabzugu,GHA
94,Ghana,1329,Northern,190705,Tatale,GHA
94,Ghana,1325,Brong Ahafo,190706,Sene East,GHA
94,Ghana,1325,Brong Ahafo,190707,Sene West,GHA
94,Ghana,1325,Brong Ahafo,190708,Asutifi North,GHA
94,Ghana,1325,Brong Ahafo,190709,Asutifi South,GHA
94,Ghana,1325,Brong Ahafo,190710,Techiman Municipal,GHA
94,Ghana,1325,Brong Ahafo,190711,Techiman North,GHA
94,Ghana,1325,Brong Ahafo,190712,Banda,GHA
94,Ghana,1325,Brong Ahafo,190714,Tain,GHA
94,Ghana,1324,Ashanti,190715,Sekyere Afram Plains,GHA
94,Ghana,1324,Ashanti,190716,Sekyere Afram Plains North,GHA
94,Ghana,1324,Ashanti,190717,Asante Akim North,GHA
94,Ghana,1324,Ashanti,190718,Asante Akim Central Municipal,GHA
94,Ghana,1324,Ashanti,190719,Asokore Mampong Municipal,GHA
94,Ghana,1324,Ashanti,190720,Kma,GHA
94,Ghana,1333,Western,190721,Wassa Amenfi East,GHA
94,Ghana,1328,Greater Accra,190722,Tema Metropolis,GHA
94,Ghana,1328,Greater Accra,190723,Ashaiman,GHA
94,Ghana,1328,Greater Accra,190724,Kpone Katamanso,GHA
94,Ghana,1329,Northern,190725,Tamale North Sub Metro,GHA
94,Ghana,1329,Northern,190726,Sagnerigu,GHA
94,Ghana,1332,Volta,190727,Afadzato South,GHA
94,Ghana,1330,Upper East,16642,Bongo,GHA
94,Ghana,1330,Upper East,16640,Bawku West,GHA
94,Ghana,1325,Brong Ahafo,16585,Berekum,GHA
94,Ghana,1332,Volta,33108,Keta Municipal,GHA
94,Ghana,1332,Volta,16654,Kadjebi,GHA
94,Ghana,1332,Volta,16661,South Tongu,GHA
94,Ghana,1324,Ashanti,16578,Kwabre,GHA
94,Ghana,1324,Ashanti,16575,Ejura Sekye Dumase,GHA
94,Ghana,1324,Ashanti,16568,Ahafo Ano South,GHA
94,Ghana,1326,Central,16597,Ajumako-Enyan-Esiam,GHA
94,Ghana,1326,Central,16598,Asikuma / Odoben / Brakwa,GHA
94,Ghana,1326,Central,16595,Abura / Asebu / Kwamankese,GHA
94,Ghana,1333,Western,16665,Jomoro,GHA
94,Ghana,1333,Western,16662,Ahanta West,GHA
94,Ghana,1327,Eastern,16607,Akwapem North,GHA
94,Ghana,1327,Eastern,16620,Yilo Krobo,GHA
94,Ghana,1327,Eastern,16617,New Juaben Municipal,GHA
94,Ghana,1327,Eastern,16613,Fanteakwa,GHA
94,Ghana,1327,Eastern,16609,Asuogyaman,GHA
94,Ghana,1333,Western,16664,Sefwi Bibiani-Anhwiaso Bekwai,GHA
94,Ghana,1324,Ashanti,16570,Amansie West,GHA
94,Ghana,1326,Central,16601,Cape Coast Metro,GHA
94,Ghana,1326,Central,16602,Komenda Edna Eguafo / Abirem,GHA
94,Ghana,1329,Northern,16632,Savelugu Nanton,GHA
94,Ghana,1324,Ashanti,16572,Asante Akim South,GHA
94,Ghana,1324,Ashanti,16567,Ahafo Ano North,GHA
94,Ghana,1324,Ashanti,16576,Ejisu Juaben,GHA
97,Greece,1336,Anatoliki Makedonia Kai Thraki,16675,Dramas,GRC
97,Greece,1336,Anatoliki Makedonia Kai Thraki,16676,Evrou,GRC
97,Greece,1336,Anatoliki Makedonia Kai Thraki,16677,Kavalas,GRC
97,Greece,1336,Anatoliki Makedonia Kai Thraki,16678,Rodopis,GRC
97,Greece,1336,Anatoliki Makedonia Kai Thraki,16679,Xanthis,GRC
97,Greece,1337,Attiki,16680,Attikis,GRC
97,Greece,1338,Dytiki Ellada,16681,Achaias,GRC
97,Greece,1338,Dytiki Ellada,16682,Aitolias Kai Akarnanias,GRC
97,Greece,1338,Dytiki Ellada,16683,Ileias,GRC
97,Greece,1339,Dytiki Makedonia,16684,Florinis,GRC
97,Greece,1339,Dytiki Makedonia,16685,Grevenon,GRC
97,Greece,1339,Dytiki Makedonia,16686,Kastorias,GRC
97,Greece,1339,Dytiki Makedonia,16687,Kozanis,GRC
97,Greece,1340,Ionioi Nisoi,16688,Kefallinias,GRC
97,Greece,1340,Ionioi Nisoi,16689,Kerkyras,GRC
97,Greece,1340,Ionioi Nisoi,16690,Lefkados,GRC
97,Greece,1340,Ionioi Nisoi,16691,Zakynthou,GRC
97,Greece,1341,Ipeiros,16692,Artis,GRC
97,Greece,1341,Ipeiros,16693,Ioanninon,GRC
97,Greece,1341,Ipeiros,16694,Prevezis,GRC
97,Greece,1341,Ipeiros,16695,Thesprotias,GRC
97,Greece,1342,Kentriki Makedonia,16696,Agiou Orous,GRC
97,Greece,1342,Kentriki Makedonia,16697,Chalkidikis,GRC
97,Greece,1342,Kentriki Makedonia,16698,Imathias,GRC
97,Greece,1342,Kentriki Makedonia,16699,Kilkis,GRC
97,Greece,1342,Kentriki Makedonia,16700,Pellis,GRC
97,Greece,1342,Kentriki Makedonia,16701,Pierias,GRC
97,Greece,1342,Kentriki Makedonia,16702,Serron,GRC
97,Greece,1342,Kentriki Makedonia,16703,Thessalonikis,GRC
97,Greece,1343,Kriti,16704,Chanion,GRC
97,Greece,1343,Kriti,16705,Irakleiou,GRC
97,Greece,1343,Kriti,16706,Lasithiou,GRC
97,Greece,1343,Kriti,16707,Rethymnis,GRC
97,Greece,1345,Peloponnisos,16710,Argolidos,GRC
97,Greece,1345,Peloponnisos,16711,Arkadias,GRC
97,Greece,1345,Peloponnisos,16712,Korinthias,GRC
97,Greece,1345,Peloponnisos,16713,Lakonias,GRC
97,Greece,1345,Peloponnisos,16714,Messinias,GRC
97,Greece,1346,Sterea Ellada,16715,Evrytanias,GRC
97,Greece,1346,Sterea Ellada,16716,Evvoias,GRC
97,Greece,1346,Sterea Ellada,16717,Fokidos,GRC
97,Greece,1346,Sterea Ellada,16718,Fthiotidos,GRC
97,Greece,1346,Sterea Ellada,16719,Voiotias,GRC
97,Greece,1347,Thessalia,16720,Karditsis,GRC
97,Greece,1347,Thessalia,16721,Larisis,GRC
97,Greece,1347,Thessalia,16722,Magnisias,GRC
97,Greece,1347,Thessalia,16723,Trikalon,GRC
97,Greece,1348,Voreio Aigaio,16724,Chiou,GRC
97,Greece,1348,Voreio Aigaio,16725,Lesvou,GRC
97,Greece,1348,Voreio Aigaio,16726,Samou,GRC
97,Greece,40766,Notio Aigaio,16708,Dodekanisou,GRC
97,Greece,40766,Notio Aigaio,16709,Kykladon,GRC
97,Greece,40766,Notio Aigaio,40767,Simi,GRC
97,Greece,40766,Notio Aigaio,40768,Name Unknown,GRC
97,Greece,40766,Notio Aigaio,40769,Name Unknown,GRC
97,Greece,40766,Notio Aigaio,40770,Name Unknown,GRC
105,Guinea-Bissau,1387,Bolama/bijagos,17078,Bubaque,GNB
105,Guinea-Bissau,1387,Bolama/bijagos,17079,Caravela,GNB
105,Guinea-Bissau,1387,Bolama/bijagos,17080,Uno,GNB
105,Guinea-Bissau,1393,Tombali,17104,Catio,GNB
105,Guinea-Bissau,1393,Tombali,17105,Komo,GNB
105,Guinea-Bissau,1385,Bafata,17068,Bafata,GNB
105,Guinea-Bissau,1385,Bafata,17069,Bambadinca,GNB
105,Guinea-Bissau,1385,Bafata,17070,Contuboel,GNB
105,Guinea-Bissau,1385,Bafata,17071,Galomaro/cosse,GNB
105,Guinea-Bissau,1385,Bafata,17072,Gamamudo/ganadu,GNB
105,Guinea-Bissau,1385,Bafata,17073,Xitole,GNB
105,Guinea-Bissau,1386,Biombo,17074,Prabis,GNB
105,Guinea-Bissau,1386,Biombo,17075,Quinhamel,GNB
105,Guinea-Bissau,1386,Biombo,17076,Safim,GNB
105,Guinea-Bissau,1387,Bolama/bijagos,17077,Bolama,GNB
105,Guinea-Bissau,1388,Cacheu,17081,Bigene,GNB
105,Guinea-Bissau,1388,Cacheu,17082,Bula,GNB
105,Guinea-Bissau,1388,Cacheu,17083,Cacheu/calequisse,GNB
105,Guinea-Bissau,1388,Cacheu,17084,Caio,GNB
105,Guinea-Bissau,1388,Cacheu,17085,Canchungo,GNB
105,Guinea-Bissau,1388,Cacheu,17086,Sao Domingos,GNB
105,Guinea-Bissau,1389,Gabu,17087,Boe,GNB
105,Guinea-Bissau,1389,Gabu,17088,Gabu,GNB
105,Guinea-Bissau,1389,Gabu,17089,Pirada,GNB
105,Guinea-Bissau,1389,Gabu,17090,Pitche,GNB
105,Guinea-Bissau,1389,Gabu,17091,Sonaco,GNB
105,Guinea-Bissau,1390,Oio,17092,Bissora,GNB
105,Guinea-Bissau,1390,Oio,17093,Farim,GNB
105,Guinea-Bissau,1390,Oio,17094,Mansaba,GNB
105,Guinea-Bissau,1390,Oio,17095,Mansoa,GNB
105,Guinea-Bissau,1390,Oio,17096,Nhacra,GNB
105,Guinea-Bissau,1391,Quinara,17097,Buba,GNB
105,Guinea-Bissau,1391,Quinara,17098,Empada,GNB
105,Guinea-Bissau,1391,Quinara,17099,Fulacunda,GNB
105,Guinea-Bissau,1391,Quinara,17100,Tite,GNB
105,Guinea-Bissau,1392,Sector Autonomo De Bissau,17101,Sector Autonomo De Bissau,GNB
105,Guinea-Bissau,1393,Tombali,17102,Bedanda,GNB
105,Guinea-Bissau,1393,Tombali,17103,Cacine,GNB
105,Guinea-Bissau,1393,Tombali,17106,Quebo,GNB
106,Guinea,40701,Conakry,40712,Dixinn,GIN
106,Guinea,40701,Conakry,40713,Kaloum,GIN
106,Guinea,40701,Conakry,40714,Matam,GIN
106,Guinea,40701,Conakry,40715,Matoto,GIN
106,Guinea,40701,Conakry,40716,Ratoma,GIN
106,Guinea,40700,Boke,40708,Boffa,GIN
106,Guinea,40700,Boke,40709,Boke,GIN
106,Guinea,40700,Boke,40710,Gaoual,GIN
106,Guinea,40700,Boke,40711,Koundara,GIN
106,Guinea,40702,Faranah,40717,Dabola,GIN
106,Guinea,40702,Faranah,40718,Dinguiraye,GIN
106,Guinea,40702,Faranah,40719,Faranah,GIN
106,Guinea,40702,Faranah,40720,Kissidougou,GIN
106,Guinea,40703,Kankan,40721,Kankan,GIN
106,Guinea,40703,Kankan,40722,Kerouane,GIN
106,Guinea,40703,Kankan,40723,Kouroussa,GIN
106,Guinea,40703,Kankan,40724,Mandiana,GIN
106,Guinea,40703,Kankan,40725,Siguiri,GIN
106,Guinea,40704,Kindia,40726,Coyah,GIN
106,Guinea,40704,Kindia,40727,Dubreka,GIN
106,Guinea,40704,Kindia,40728,Forecariah,GIN
106,Guinea,40704,Kindia,40729,Fria,GIN
106,Guinea,40704,Kindia,40730,Kindia,GIN
106,Guinea,40704,Kindia,40731,Telemele,GIN
106,Guinea,40706,Mamou,40737,Dalaba,GIN
106,Guinea,40706,Mamou,40738,Mamou,GIN
106,Guinea,40706,Mamou,40739,Pita,GIN
106,Guinea,40707,Nzerekore,40740,Beyla,GIN
106,Guinea,40707,Nzerekore,40741,Gueckedou,GIN
106,Guinea,40707,Nzerekore,40742,Lola,GIN
106,Guinea,40707,Nzerekore,40743,Macenta,GIN
106,Guinea,40707,Nzerekore,40744,Nzerekore,GIN
106,Guinea,40707,Nzerekore,40745,Yomou,GIN
106,Guinea,40705,Labe,40732,Koubia,GIN
106,Guinea,40705,Labe,40733,Labe,GIN
106,Guinea,40705,Labe,40734,Lelouma,GIN
106,Guinea,40705,Labe,40735,Mali,GIN
106,Guinea,40705,Labe,40736,Tougue,GIN
118,Iraq,1572,Baghdad,123555,Tarmia,IRQ
118,Iraq,1572,Baghdad,123553,Kadhmiyah,IRQ
118,Iraq,1572,Baghdad,36780,Adhamiya,IRQ
118,Iraq,1572,Baghdad,36782,Karkh,IRQ
118,Iraq,1579,Salah al-Din,36832,Al-Fares,IRQ
118,Iraq,1579,Salah al-Din,36834,Balad,IRQ
118,Iraq,1572,Baghdad,36785,Al Resafa,IRQ
118,Iraq,1572,Baghdad,123563,Thawra 2,IRQ
118,Iraq,1572,Baghdad,123564,Thawra 1,IRQ
118,Iraq,1564,Anbar,123565,Ana,IRQ
118,Iraq,1564,Anbar,123566,Ra'ua,IRQ
118,Iraq,1579,Salah al-Din,123567,Al-Thethar,IRQ
118,Iraq,1570,Kirkuk,123568,Kirkuk,IRQ
118,Iraq,1570,Kirkuk,123569,Dabes,IRQ
118,Iraq,1581,Wassit,123570,Al-Azezia,IRQ
118,Iraq,1581,Wassit,123571,Al-Suwaira,IRQ
118,Iraq,1579,Salah al-Din,123572,Samarra,IRQ
118,Iraq,1578,Ninewa,36821,Al-Hamdaniya,IRQ
118,Iraq,1578,Ninewa,36823,Mosul,IRQ
118,Iraq,1578,Ninewa,36826,Telafar,IRQ
118,Iraq,1578,Ninewa,36820,Al-Ba'aj,IRQ
118,Iraq,1578,Ninewa,36825,Sinjar,IRQ
118,Iraq,1578,Ninewa,36822,Hatra,IRQ
118,Iraq,1579,Salah al-Din,36837,Al-Shirqat,IRQ
118,Iraq,1579,Salah al-Din,36833,Baiji,IRQ
118,Iraq,1564,Anbar,36756,Haditha,IRQ
118,Iraq,1575,Diyala,36801,Khanaqin,IRQ
118,Iraq,1575,Diyala,36802,Kifri,IRQ
118,Iraq,1575,Diyala,36799,Baladrooz,IRQ
118,Iraq,1575,Diyala,36803,Al-Muqdadiya,IRQ
118,Iraq,1575,Diyala,36800,Al-Khalis,IRQ
118,Iraq,1579,Salah al-Din,36839,Tooz,IRQ
118,Iraq,1580,Sulaymaniyah,36771,Kalar,IRQ
118,Iraq,1575,Diyala,36798,Ba'quba,IRQ
118,Iraq,1564,Anbar,36757,Heet,IRQ
118,Iraq,1564,Anbar,36760,Al-Rutba,IRQ
118,Iraq,1564,Anbar,36758,Al-Ka'im,IRQ
118,Iraq,1564,Anbar,36759,Ramadi,IRQ
118,Iraq,1564,Anbar,36755,Falluja,IRQ
118,Iraq,1576,Kerbala,36804,Ain Al-Tamur,IRQ
118,Iraq,1576,Kerbala,36806,Kerbala,IRQ
118,Iraq,1568,Najaf,36819,Najaf,IRQ
118,Iraq,1579,Salah al-Din,36838,Tikrit,IRQ
118,Iraq,1571,Babil,36777,Al-Mahawil,IRQ
118,Iraq,1572,Baghdad,36784,Mahmoudiya,IRQ
118,Iraq,1567,Qadissiya,36829,Diwaniya,IRQ
118,Iraq,1571,Babil,36775,Hashimiya,IRQ
118,Iraq,1568,Najaf,36817,Kufa,IRQ
118,Iraq,1568,Najaf,36818,Al-Manathera,IRQ
118,Iraq,1571,Babil,36776,Hilla,IRQ
118,Iraq,1567,Qadissiya,36831,Al-Shamiya,IRQ
118,Iraq,1567,Qadissiya,36830,Hamza,IRQ
118,Iraq,1566,Muthanna,36814,Al-Salman,IRQ
118,Iraq,1576,Kerbala,36805,Al-Hindiya,IRQ
118,Iraq,1566,Muthanna,36815,Al-Rumaitha,IRQ
118,Iraq,1572,Baghdad,36783,Mada'in,IRQ
118,Iraq,1570,Kirkuk,36841,Al-Hawiga,IRQ
118,Iraq,1570,Kirkuk,36840,Daquq,IRQ
118,Iraq,1571,Babil,36778,Al-Musayab,IRQ
118,Iraq,1569,Erbil,36763,Makhmur,IRQ
118,Iraq,1572,Baghdad,36779,Abu Ghraib,IRQ
118,Iraq,1579,Salah al-Din,36835,Al-Daur,IRQ
121,Israel,1610,Central District,18311,Administrative unit not available,ISR
121,Israel,1611,Haifa,18312,Administrative unit not available,ISR
121,Israel,1612,Jerusalem,18313,Administrative unit not available,ISR
121,Israel,1613,Northern,18314,Administrative unit not available,ISR
121,Israel,1614,Southern District,18315,Administrative unit not available,ISR
121,Israel,1615,Tel Aviv,18316,Administrative unit not available,ISR
122,Italy,1631,Toscana,18400,Firenze,ITA
122,Italy,1631,Toscana,18407,Prato,ITA
122,Italy,1618,Calabria,18323,Catanzaro,ITA
122,Italy,1618,Calabria,18325,Crotone,ITA
122,Italy,1618,Calabria,18327,Vibo Valentia,ITA
122,Italy,1620,Emilia-romagna,18336,Forli',ITA
122,Italy,1620,Emilia-romagna,18342,Rimini,ITA
122,Italy,1616,Abruzzi,18317,Chieti,ITA
122,Italy,1616,Abruzzi,18318,L'Aquila,ITA
122,Italy,1616,Abruzzi,18319,Pescara,ITA
122,Italy,1616,Abruzzi,18320,Teramo,ITA
122,Italy,1617,Basilicata,18321,Matera,ITA
122,Italy,1617,Basilicata,18322,Potenza,ITA
122,Italy,1618,Calabria,18324,Cosenza,ITA
122,Italy,1618,Calabria,18326,Reggio Calabria,ITA
122,Italy,1619,Campania,18328,Avellino,ITA
122,Italy,1619,Campania,18329,Benevento,ITA
122,Italy,1619,Campania,18330,Caserta,ITA
122,Italy,1619,Campania,18332,Napoli,ITA
122,Italy,1619,Campania,18333,Salerno,ITA
122,Italy,1620,Emilia-romagna,18334,Bologna,ITA
122,Italy,1620,Emilia-romagna,18337,Modena,ITA
122,Italy,1620,Emilia-romagna,18338,Parma,ITA
122,Italy,1620,Emilia-romagna,18339,Piacenza,ITA
122,Italy,1620,Emilia-romagna,18340,Ravenna,ITA
122,Italy,1620,Emilia-romagna,18341,Reggio Emilia,ITA
122,Italy,1622,Lazio,18347,Frosinone,ITA
122,Italy,1622,Lazio,18348,Latina,ITA
122,Italy,1622,Lazio,18349,Rieti,ITA
122,Italy,1622,Lazio,18350,Roma,ITA
122,Italy,1622,Lazio,18351,Viterbo,ITA
122,Italy,1623,Liguria,18352,Genova,ITA
122,Italy,1623,Liguria,18353,Imperia,ITA
122,Italy,1623,Liguria,18354,La Spezia,ITA
122,Italy,1623,Liguria,18355,Savona,ITA
122,Italy,1625,Marche,18367,Ancona,ITA
122,Italy,1625,Marche,18368,Ascoli Piceno,ITA
122,Italy,1625,Marche,18369,Macerata,ITA
122,Italy,1625,Marche,18370,Pesaro,ITA
122,Italy,1626,Molise,18371,Campobasso,ITA
122,Italy,1626,Molise,18372,Isernia,ITA
122,Italy,1627,Piemonte,18373,Alessandria,ITA
122,Italy,1627,Piemonte,18374,Asti,ITA
122,Italy,1627,Piemonte,18376,Cuneo,ITA
122,Italy,1627,Piemonte,18378,Torino,ITA
122,Italy,1628,Puglia,18381,Bari,ITA
122,Italy,1628,Puglia,18382,Brindisi,ITA
122,Italy,1628,Puglia,18383,Foggia,ITA
122,Italy,1628,Puglia,18384,Lecce,ITA
122,Italy,1628,Puglia,18385,Taranto,ITA
122,Italy,1629,Sardegna,18386,Cagliari,ITA
122,Italy,1629,Sardegna,18387,Nuoro,ITA
122,Italy,1629,Sardegna,18388,Oristano,ITA
122,Italy,1629,Sardegna,18389,Sassari,ITA
122,Italy,1630,Sicilia,18390,Agrigento,ITA
122,Italy,1630,Sicilia,18391,Caltanissetta,ITA
122,Italy,1630,Sicilia,18392,Catania,ITA
122,Italy,1630,Sicilia,18393,Enna,ITA
122,Italy,1630,Sicilia,18394,Messina,ITA
122,Italy,1630,Sicilia,18395,Palermo,ITA
122,Italy,1630,Sicilia,18396,Ragusa,ITA
122,Italy,1630,Sicilia,18397,Siracusa,ITA
122,Italy,1630,Sicilia,18398,Trapani,ITA
122,Italy,1631,Toscana,18399,Arezzo,ITA
122,Italy,1631,Toscana,18401,Grosseto,ITA
122,Italy,1631,Toscana,18402,Livorno,ITA
122,Italy,1631,Toscana,18403,Lucca,ITA
122,Italy,1631,Toscana,18404,Massa-carrara,ITA
122,Italy,1631,Toscana,18405,Pisa,ITA
122,Italy,1631,Toscana,18406,Pistoia,ITA
122,Italy,1631,Toscana,18408,Siena,ITA
122,Italy,1633,Umbria,18411,Perugia,ITA
122,Italy,1633,Umbria,18412,Terni,ITA
130,Jordan,1701,Ajloon,65716,Ajloon,JOR
130,Jordan,1703,Aqaba,65718,Wadi Araba,JOR
130,Jordan,1702,Balqa,65722,Al-Salt,JOR
130,Jordan,1707,Irbid,65740,Irbid,JOR
130,Jordan,1704,Karak,65724,Al-Qaser,JOR
130,Jordan,1704,Karak,65725,Al-Qatraneh,JOR
130,Jordan,1709,Ma'an,65744,Ma'an,JOR
130,Jordan,1710,Madaba,65745,Madaba,JOR
130,Jordan,1710,Madaba,65746,Theeban,JOR
130,Jordan,1711,Mafraq,65728,Al-ruwaished,JOR
130,Jordan,1711,Mafraq,65729,Bal'ama,JOR
130,Jordan,1706,Tafiela,65735,Tafiela,JOR
130,Jordan,1712,Zarqa,65736,Al-Hashimiya,JOR
130,Jordan,1711,Mafraq,65731,Sabha,JOR
130,Jordan,1712,Zarqa,65738,Zarqa,JOR
130,Jordan,1711,Mafraq,65730,Mafraq,JOR
130,Jordan,1711,Mafraq,65732,Sama Al-Serhan,JOR
130,Jordan,1707,Irbid,65739,Al-Wasatiya,JOR
130,Jordan,1701,Ajloon,65715,Kufranjeh,JOR
130,Jordan,1702,Balqa,65720,Al-Ardha,JOR
130,Jordan,1702,Balqa,65721,Zay,JOR
130,Jordan,1702,Balqa,65719,Mahes & Fhais,JOR
130,Jordan,1702,Balqa,65723,Ira & Yarqa,JOR
130,Jordan,1712,Zarqa,65737,Al-Dhilail,JOR
130,Jordan,1704,Karak,65726,Faqooa',JOR
130,Jordan,1704,Karak,36739,Ayy,JOR
130,Jordan,1704,Karak,65727,Karak,JOR
130,Jordan,1706,Tafiela,65733,Al-Hasa,JOR
130,Jordan,1706,Tafiela,65734,Bsaira,JOR
130,Jordan,1703,Aqaba,65717,Aqaba,JOR
130,Jordan,1709,Ma'an,65743,Ail,JOR
130,Jordan,1709,Ma'an,65741,Al-Mraigha,JOR
130,Jordan,1709,Ma'an,65742,Al-Jafer,JOR
130,Jordan,1705,Amman,36719,Al-Muwaqar,JOR
130,Jordan,1705,Amman,36715,Al-Jeeza,JOR
130,Jordan,1705,Amman,36717,Amman,JOR
130,Jordan,1705,Amman,36714,Jami'ah,JOR
130,Jordan,1705,Amman,36718,Marka,JOR
130,Jordan,1705,Amman,36720,Na'oor,JOR
130,Jordan,1705,Amman,36716,Qwaismeh,JOR
130,Jordan,1705,Amman,36721,Sahab,JOR
130,Jordan,1705,Amman,36722,Wadisseer,JOR
130,Jordan,1703,Aqaba,36724,Al-Qwaira,JOR
130,Jordan,1702,Balqa,36728,Al-Ruseifa,JOR
130,Jordan,1702,Balqa,36726,Al-Shoona Al-Janoobiya,JOR
130,Jordan,1702,Balqa,36725,Dair Ala,JOR
130,Jordan,1707,Irbid,36730,Al-Aghwar Al-Shimaliya,JOR
130,Jordan,1707,Irbid,36735,Al-Koora,JOR
130,Jordan,1707,Irbid,36736,Al-Mazar Al-Shimali,JOR
130,Jordan,1707,Irbid,36731,Al-Ramtha,JOR
130,Jordan,1707,Irbid,36729,Al-Teeba,JOR
